id,name,dept,score,active,ts
164356,user_164356,C,26.187,True,iso
164357,user_164357,B,42.088,False,iso
164358,user_164358,A,2.793,True,iso
164359,user_164359,D,31.878,True,iso
164360,user_164360,B,53.145,False,iso
164361,user_164361,D,30.952,False,iso
164362,user_164362,B,46.219,False,iso
164363,user_164363,A,87.982,True,iso
164364,user_164364,C,70.266,True,iso
164365,user_164365,A,44.391,True,iso
164366,user_164366,D,38.075,True,iso
164367,user_164367,B,92.172,True,iso
164368,user_164368,B,98.834,True,iso
164369,user_164369,B,44.069,False,iso
164370,user_164370,B,52.302,True,iso
164371,user_164371,D,98.636,True,iso
164372,user_164372,D,64.552,True,iso
164373,user_164373,B,9.186,True,iso
164374,user_164374,C,66.969,True,iso
164375,user_164375,C,72.249,True,iso
164376,user_164376,C,70.801,True,iso
164377,user_164377,C,8.426,False,iso
164378,user_164378,B,23.831,True,iso
164379,user_164379,B,78.282,False,iso
164380,user_164380,C,62.996,True,iso
164381,user_164381,B,48.01,True,iso
164382,user_164382,B,39.557,True,iso
164383,user_164383,D,77.615,False,iso
164384,user_164384,A,74.462,False,iso
164385,user_164385,C,48.398,False,iso
164386,user_164386,B,43.192,False,iso
164387,user_164387,D,87.817,True,iso
164388,user_164388,C,37.504,False,iso
164389,user_164389,B,63.423,True,iso
164390,user_164390,C,21.998,False,iso
164391,user_164391,A,75.503,True,iso
164392,user_164392,A,28.204,False,iso
164393,user_164393,C,7.525,False,iso
164394,user_164394,C,99.531,False,iso
164395,user_164395,B,17.974,False,iso
164396,user_164396,C,16.018,False,iso
164397,user_164397,B,21.511,True,iso
164398,user_164398,D,36.301,False,iso
164399,user_164399,C,82.33,False,iso
164400,user_164400,D,30.557,False,iso
164401,user_164401,C,57.84,True,iso
164402,user_164402,D,36.816,False,iso
164403,user_164403,C,27.972,True,iso
164404,user_164404,D,31.85,True,iso
164405,user_164405,D,78.756,True,iso
164406,user_164406,A,36.981,False,iso
164407,user_164407,A,98.401,False,iso
164408,user_164408,D,85.753,True,iso
164409,user_164409,D,32.899,False,iso
164410,user_164410,B,58.944,False,iso
164411,user_164411,A,58.858,False,iso
164412,user_164412,A,0.752,False,iso
164413,user_164413,C,16.939,False,iso
164414,user_164414,A,91.189,True,iso
164415,user_164415,B,89.953,False,iso
164416,user_164416,D,29.2,False,iso
164417,user_164417,D,81.409,False,iso
164418,user_164418,A,35.116,True,iso
164419,user_164419,D,52.509,False,iso
164420,user_164420,A,18.649,True,iso
164421,user_164421,D,81.077,False,iso
164422,user_164422,D,97.669,False,iso
164423,user_164423,A,67.666,False,iso
164424,user_164424,D,68.592,True,iso
164425,user_164425,D,99.207,False,iso
164426,user_164426,C,46.888,True,iso
164427,user_164427,D,36.628,True,iso
164428,user_164428,C,64.871,False,iso
164429,user_164429,D,28.305,True,iso
164430,user_164430,D,17.409,True,iso
164431,user_164431,A,83.288,True,iso
164432,user_164432,D,48.256,True,iso
164433,user_164433,A,21.474,True,iso
164434,user_164434,A,79.794,False,iso
164435,user_164435,D,40.357,False,iso
164436,user_164436,C,52.47,True,iso
164437,user_164437,B,17.275,True,iso
164438,user_164438,C,90.37,False,iso
164439,user_164439,C,9.614,True,iso
164440,user_164440,D,57.156,False,iso
164441,user_164441,A,62.407,True,iso
164442,user_164442,C,7.091,False,iso
164443,user_164443,D,12.204,False,iso
164444,user_164444,A,1.487,False,iso
164445,user_164445,B,23.697,False,iso
164446,user_164446,C,34.921,False,iso
164447,user_164447,D,2.016,False,iso
164448,user_164448,C,2.571,False,iso
164449,user_164449,D,72.381,True,iso
164450,user_164450,D,99.485,False,iso
164451,user_164451,D,99.849,False,iso
164452,user_164452,B,50.783,False,iso
164453,user_164453,D,84.004,True,iso
164454,user_164454,B,10.492,False,iso
164455,user_164455,A,89.502,True,iso
164456,user_164456,D,30.982,True,iso
164457,user_164457,B,69.966,True,iso
164458,user_164458,D,53.313,True,iso
164459,user_164459,B,52.216,False,iso
164460,user_164460,A,24.699,True,iso
164461,user_164461,B,47.554,False,iso
164462,user_164462,D,38.435,True,iso
164463,user_164463,D,96.607,True,iso
164464,user_164464,D,35.073,False,iso
164465,user_164465,B,21.34,True,iso
164466,user_164466,D,60.279,True,iso
164467,user_164467,D,48.152,False,iso
164468,user_164468,D,25.486,False,iso
164469,user_164469,B,73.182,True,iso
164470,user_164470,C,38.642,True,iso
164471,user_164471,D,12.714,True,iso
164472,user_164472,D,63.929,True,iso
164473,user_164473,D,7.505,True,iso
164474,user_164474,B,6.496,False,iso
164475,user_164475,B,4.854,False,iso
164476,user_164476,B,82.512,False,iso
164477,user_164477,B,86.283,True,iso
164478,user_164478,C,60.393,False,iso
164479,user_164479,D,53.72,False,iso
164480,user_164480,B,55.497,True,iso
164481,user_164481,C,74.409,False,iso
164482,user_164482,C,42.326,True,iso
164483,user_164483,A,27.528,True,iso
164484,user_164484,C,57.267,True,iso
164485,user_164485,B,77.574,False,iso
164486,user_164486,B,42.498,False,iso
164487,user_164487,B,29.129,True,iso
164488,user_164488,A,31.213,True,iso
164489,user_164489,B,12.825,True,iso
164490,user_164490,B,6.162,False,iso
164491,user_164491,B,65.43,False,iso
164492,user_164492,C,88.584,True,iso
164493,user_164493,B,79.077,False,iso
164494,user_164494,B,18.929,True,iso
164495,user_164495,D,89.994,False,iso
164496,user_164496,B,43.55,False,iso
164497,user_164497,D,20.507,True,iso
164498,user_164498,B,15.207,False,iso
164499,user_164499,D,57.935,False,iso
164500,user_164500,B,35.035,False,iso
164501,user_164501,B,70.024,False,iso
164502,user_164502,C,98.749,True,iso
164503,user_164503,A,91.851,True,iso
164504,user_164504,B,85.207,False,iso
164505,user_164505,C,67.818,False,iso
164506,user_164506,A,45.19,False,iso
164507,user_164507,B,60.407,True,iso
164508,user_164508,D,59.99,False,iso
164509,user_164509,C,12.741,False,iso
164510,user_164510,C,89.483,False,iso
164511,user_164511,C,92.361,True,iso
164512,user_164512,C,24.215,False,iso
164513,user_164513,C,96.927,False,iso
164514,user_164514,C,10.574,False,iso
164515,user_164515,A,58.789,False,iso
164516,user_164516,C,29.053,False,iso
164517,user_164517,B,41.176,False,iso
164518,user_164518,B,9.425,False,iso
164519,user_164519,C,86.579,True,iso
164520,user_164520,A,83.114,False,iso
164521,user_164521,C,88.337,True,iso
164522,user_164522,C,31.705,True,iso
164523,user_164523,C,48.342,True,iso
164524,user_164524,C,31.476,False,iso
164525,user_164525,D,78.745,False,iso
164526,user_164526,C,69.608,False,iso
164527,user_164527,D,80.361,True,iso
164528,user_164528,D,2.759,True,iso
164529,user_164529,A,13.698,True,iso
164530,user_164530,B,37.275,True,iso
164531,user_164531,B,89.459,False,iso
164532,user_164532,D,88.707,True,iso
164533,user_164533,C,72.83,False,iso
164534,user_164534,D,21.499,True,iso
164535,user_164535,C,19.681,True,iso
164536,user_164536,A,6.062,True,iso
164537,user_164537,C,64.31,False,iso
164538,user_164538,B,69.371,True,iso
164539,user_164539,D,80.152,False,iso
164540,user_164540,B,64.908,True,iso
164541,user_164541,C,97.762,False,iso
164542,user_164542,C,2.823,False,iso
164543,user_164543,C,16.441,False,iso
164544,user_164544,D,16.655,True,iso
164545,user_164545,A,84.207,True,iso
164546,user_164546,A,43.219,False,iso
164547,user_164547,C,93.109,True,iso
164548,user_164548,C,11.59,False,iso
164549,user_164549,B,17.055,False,iso
164550,user_164550,D,13.543,True,iso
164551,user_164551,D,11.799,True,iso
164552,user_164552,A,33.874,True,iso
164553,user_164553,C,48.893,False,iso
164554,user_164554,B,78.713,True,iso
164555,user_164555,C,65.962,True,iso
164556,user_164556,D,10.406,False,iso
164557,user_164557,C,98.349,False,iso
164558,user_164558,A,13.92,False,iso
164559,user_164559,B,13.521,False,iso
164560,user_164560,A,59.879,True,iso
164561,user_164561,A,88.579,True,iso
164562,user_164562,C,32.836,True,iso
164563,user_164563,D,18.16,False,iso
164564,user_164564,C,61.438,True,iso
164565,user_164565,C,86.477,False,iso
164566,user_164566,A,25.571,True,iso
164567,user_164567,B,62.915,True,iso
164568,user_164568,C,92.111,True,iso
164569,user_164569,A,84.483,False,iso
164570,user_164570,B,81.192,True,iso
164571,user_164571,A,24.529,True,iso
164572,user_164572,D,71.547,True,iso
164573,user_164573,A,5.278,True,iso
164574,user_164574,D,22.696,True,iso
164575,user_164575,A,53.525,True,iso
164576,user_164576,B,89.354,False,iso
164577,user_164577,A,57.892,True,iso
164578,user_164578,C,52.85,False,iso
164579,user_164579,A,18.747,True,iso
164580,user_164580,B,37.865,False,iso
164581,user_164581,C,39.144,True,iso
164582,user_164582,D,61.599,False,iso
164583,user_164583,C,48.824,True,iso
164584,user_164584,C,44.348,False,iso
164585,user_164585,C,59.233,False,iso
164586,user_164586,B,47.479,True,iso
164587,user_164587,C,2.414,True,iso
164588,user_164588,B,91.485,True,iso
164589,user_164589,D,40.555,False,iso
164590,user_164590,A,95.244,True,iso
164591,user_164591,B,85.383,True,iso
164592,user_164592,B,81.485,True,iso
164593,user_164593,C,86.24,True,iso
164594,user_164594,C,3.211,True,iso
164595,user_164595,A,26.57,True,iso
164596,user_164596,B,3.012,False,iso
164597,user_164597,D,46.27,True,iso
164598,user_164598,C,26.553,False,iso
164599,user_164599,D,4.098,False,iso
164600,user_164600,C,17.963,True,iso
164601,user_164601,A,42.703,True,iso
164602,user_164602,A,80.678,True,iso
164603,user_164603,C,87.014,False,iso
164604,user_164604,C,37.501,True,iso
164605,user_164605,D,29.769,True,iso
164606,user_164606,D,20.917,True,iso
164607,user_164607,D,61.271,False,iso
164608,user_164608,B,20.064,True,iso
164609,user_164609,A,60.604,True,iso
164610,user_164610,D,36.117,False,iso
164611,user_164611,A,32.031,False,iso
164612,user_164612,D,86.036,False,iso
164613,user_164613,B,43.023,False,iso
164614,user_164614,B,69.094,False,iso
164615,user_164615,B,65.156,True,iso
164616,user_164616,A,52.872,False,iso
164617,user_164617,A,25.246,True,iso
164618,user_164618,D,49.066,True,iso
164619,user_164619,A,39.801,True,iso
164620,user_164620,A,54.565,False,iso
164621,user_164621,D,83.558,False,iso
164622,user_164622,C,34.61,False,iso
164623,user_164623,A,19.171,True,iso
164624,user_164624,C,41.466,True,iso
164625,user_164625,B,67.5,False,iso
164626,user_164626,A,84.651,True,iso
164627,user_164627,D,42.49,True,iso
164628,user_164628,A,60.251,False,iso
164629,user_164629,A,91.165,False,iso
164630,user_164630,B,88.888,False,iso
164631,user_164631,D,3.228,False,iso
164632,user_164632,C,39.578,True,iso
164633,user_164633,D,71.158,False,iso
164634,user_164634,D,85.124,False,iso
164635,user_164635,B,32.494,False,iso
164636,user_164636,D,90.308,False,iso
164637,user_164637,C,10.046,False,iso
164638,user_164638,A,33.919,False,iso
164639,user_164639,A,37.932,True,iso
164640,user_164640,A,88.38,True,iso
164641,user_164641,B,2.084,True,iso
164642,user_164642,C,5.494,False,iso
164643,user_164643,A,78.368,True,iso
164644,user_164644,D,31.814,True,iso
164645,user_164645,D,31.843,True,iso
164646,user_164646,C,61.222,False,iso
164647,user_164647,A,52.217,False,iso
164648,user_164648,C,97.324,True,iso
164649,user_164649,C,61.04,True,iso
164650,user_164650,B,61.148,False,iso
164651,user_164651,D,78.041,False,iso
164652,user_164652,B,88.534,True,iso
164653,user_164653,C,40.517,True,iso
164654,user_164654,C,79.894,True,iso
164655,user_164655,C,13.521,False,iso
164656,user_164656,C,76.839,False,iso
164657,user_164657,A,29.843,True,iso
164658,user_164658,D,30.479,False,iso
164659,user_164659,A,60.547,True,iso
164660,user_164660,B,1.616,False,iso
164661,user_164661,A,36.518,False,iso
164662,user_164662,C,37.072,False,iso
164663,user_164663,D,40.546,True,iso
164664,user_164664,B,53.301,True,iso
164665,user_164665,D,17.209,True,iso
164666,user_164666,A,20.086,True,iso
164667,user_164667,B,27.941,True,iso
164668,user_164668,A,86.416,True,iso
164669,user_164669,B,57.524,True,iso
164670,user_164670,B,44.539,True,iso
164671,user_164671,B,8.103,True,iso
164672,user_164672,A,46.784,False,iso
164673,user_164673,B,99.943,False,iso
164674,user_164674,C,29.209,True,iso
164675,user_164675,D,29.714,False,iso
164676,user_164676,D,52.05,True,iso
164677,user_164677,B,32.695,True,iso
164678,user_164678,A,41.943,False,iso
164679,user_164679,A,50.148,True,iso
164680,user_164680,B,65.653,False,iso
164681,user_164681,A,12.261,False,iso
164682,user_164682,C,76.786,True,iso
164683,user_164683,B,66.544,True,iso
164684,user_164684,D,42.675,True,iso
164685,user_164685,D,26.23,False,iso
164686,user_164686,C,83.378,False,iso
164687,user_164687,B,71.821,False,iso
164688,user_164688,D,99.261,True,iso
164689,user_164689,C,63.389,True,iso
164690,user_164690,B,94.537,False,iso
164691,user_164691,C,63.192,False,iso
164692,user_164692,A,64.719,False,iso
164693,user_164693,D,34.217,True,iso
164694,user_164694,C,35.106,False,iso
164695,user_164695,C,35.888,False,iso
164696,user_164696,B,88.468,False,iso
164697,user_164697,D,80.652,True,iso
164698,user_164698,C,91.842,False,iso
164699,user_164699,C,46.89,False,iso
164700,user_164700,C,76.439,False,iso
164701,user_164701,C,49.119,False,iso
164702,user_164702,B,56.939,False,iso
164703,user_164703,C,12.868,False,iso
164704,user_164704,B,55.945,True,iso
164705,user_164705,A,14.024,False,iso
164706,user_164706,B,34.117,False,iso
164707,user_164707,C,90.202,True,iso
164708,user_164708,D,79.724,False,iso
164709,user_164709,C,13.495,False,iso
164710,user_164710,A,77.815,True,iso
164711,user_164711,C,26.96,True,iso
164712,user_164712,A,21.345,False,iso
164713,user_164713,C,81.907,True,iso
164714,user_164714,D,22.114,False,iso
164715,user_164715,A,77.912,True,iso
164716,user_164716,A,18.101,False,iso
164717,user_164717,C,40.154,False,iso
164718,user_164718,B,45.26,True,iso
164719,user_164719,D,73.678,False,iso
164720,user_164720,B,64.548,False,iso
164721,user_164721,A,73.43,True,iso
164722,user_164722,A,2.458,True,iso
164723,user_164723,D,6.894,False,iso
164724,user_164724,C,90.779,True,iso
164725,user_164725,D,78.722,False,iso
164726,user_164726,A,44.841,True,iso
164727,user_164727,C,39.498,False,iso
164728,user_164728,A,51.94,True,iso
164729,user_164729,B,50.873,True,iso
164730,user_164730,C,29.123,False,iso
164731,user_164731,A,65.498,True,iso
164732,user_164732,D,61.086,False,iso
164733,user_164733,C,25.433,True,iso
164734,user_164734,A,30.319,False,iso
164735,user_164735,B,90.732,True,iso
164736,user_164736,A,2.789,True,iso
164737,user_164737,B,68.241,False,iso
164738,user_164738,A,21.921,False,iso
164739,user_164739,B,29.501,True,iso
164740,user_164740,C,30.245,False,iso
164741,user_164741,A,41.748,True,iso
164742,user_164742,D,29.747,True,iso
164743,user_164743,A,41.727,False,iso
164744,user_164744,B,43.596,False,iso
164745,user_164745,D,61.188,False,iso
164746,user_164746,D,82.784,False,iso
164747,user_164747,B,4.499,True,iso
164748,user_164748,A,69.732,False,iso
164749,user_164749,C,74.487,False,iso
164750,user_164750,B,76.479,True,iso
164751,user_164751,D,50.454,True,iso
164752,user_164752,B,29.823,False,iso
164753,user_164753,A,53.89,True,iso
164754,user_164754,C,78.075,True,iso
164755,user_164755,B,18.763,False,iso
164756,user_164756,B,40.495,True,iso
164757,user_164757,D,45.488,True,iso
164758,user_164758,B,41.574,False,iso
164759,user_164759,B,83.848,True,iso
164760,user_164760,B,84.723,True,iso
164761,user_164761,B,43.409,False,iso
164762,user_164762,D,49.632,False,iso
164763,user_164763,C,5.267,False,iso
164764,user_164764,B,78.558,True,iso
164765,user_164765,A,21.337,False,iso
164766,user_164766,A,68.586,True,iso
164767,user_164767,D,62.113,True,iso
164768,user_164768,D,46.103,True,iso
164769,user_164769,B,76.254,False,iso
164770,user_164770,B,22.566,True,iso
164771,user_164771,C,34.533,True,iso
164772,user_164772,A,8.11,False,iso
164773,user_164773,B,6.636,False,iso
164774,user_164774,C,99.99,True,iso
164775,user_164775,C,75.661,False,iso
164776,user_164776,A,66.31,False,iso
164777,user_164777,C,17.711,False,iso
164778,user_164778,A,71.141,False,iso
164779,user_164779,D,75.137,True,iso
164780,user_164780,D,83.508,True,iso
164781,user_164781,C,52.219,True,iso
164782,user_164782,A,11.647,True,iso
164783,user_164783,A,46.406,False,iso
164784,user_164784,A,97.209,False,iso
164785,user_164785,A,22.656,True,iso
164786,user_164786,D,35.523,True,iso
164787,user_164787,B,94.993,True,iso
164788,user_164788,D,24.684,True,iso
164789,user_164789,D,19.696,False,iso
164790,user_164790,C,74.552,True,iso
164791,user_164791,B,51.15,False,iso
164792,user_164792,B,44.696,False,iso
164793,user_164793,A,51.574,False,iso
164794,user_164794,A,66.41,True,iso
164795,user_164795,D,37.197,False,iso
164796,user_164796,D,47.944,True,iso
164797,user_164797,D,99.282,True,iso
164798,user_164798,D,76.331,False,iso
164799,user_164799,B,47.832,True,iso
164800,user_164800,C,48.967,True,iso
164801,user_164801,B,85.94,True,iso
164802,user_164802,A,87.952,False,iso
164803,user_164803,C,12.942,False,iso
164804,user_164804,C,25.799,True,iso
164805,user_164805,C,4.689,False,iso
164806,user_164806,D,53.006,True,iso
164807,user_164807,D,53.367,False,iso
164808,user_164808,D,46.74,False,iso
164809,user_164809,A,93.506,False,iso
164810,user_164810,C,90.163,False,iso
164811,user_164811,A,15.142,False,iso
164812,user_164812,A,16.611,False,iso
164813,user_164813,B,48.089,False,iso
164814,user_164814,C,81.032,True,iso
164815,user_164815,A,40.375,True,iso
164816,user_164816,B,87.251,False,iso
164817,user_164817,C,40.523,False,iso
164818,user_164818,C,68.664,False,iso
164819,user_164819,D,48.873,True,iso
164820,user_164820,D,80.8,False,iso
164821,user_164821,D,68.742,True,iso
164822,user_164822,B,94.779,True,iso
164823,user_164823,D,3.08,True,iso
164824,user_164824,B,61.22,False,iso
164825,user_164825,D,20.689,True,iso
164826,user_164826,C,58.278,True,iso
164827,user_164827,A,13.479,True,iso
164828,user_164828,D,98.548,False,iso
164829,user_164829,D,98.771,False,iso
164830,user_164830,B,89.719,True,iso
164831,user_164831,D,84.018,False,iso
164832,user_164832,D,72.786,False,iso
164833,user_164833,D,68.407,True,iso
164834,user_164834,D,48.761,False,iso
164835,user_164835,A,98.23,True,iso
164836,user_164836,D,22.792,False,iso
164837,user_164837,D,41.748,True,iso
164838,user_164838,B,4.608,True,iso
164839,user_164839,B,19.498,True,iso
164840,user_164840,A,70.663,True,iso
164841,user_164841,D,71.195,False,iso
164842,user_164842,C,67.872,False,iso
164843,user_164843,C,25.91,True,iso
164844,user_164844,C,17.365,True,iso
164845,user_164845,A,20.15,False,iso
164846,user_164846,A,25.628,False,iso
164847,user_164847,C,3.148,True,iso
164848,user_164848,B,56.252,True,iso
164849,user_164849,C,57.993,True,iso
164850,user_164850,D,83.942,True,iso
164851,user_164851,D,77.381,True,iso
164852,user_164852,A,4.268,True,iso
164853,user_164853,C,67.464,True,iso
164854,user_164854,A,93.834,True,iso
164855,user_164855,D,6.349,False,iso
164856,user_164856,C,27.247,True,iso
164857,user_164857,D,70.387,True,iso
164858,user_164858,A,24.981,True,iso
164859,user_164859,B,11.973,True,iso
164860,user_164860,B,61.374,True,iso
164861,user_164861,D,27.687,False,iso
164862,user_164862,A,84.872,True,iso
164863,user_164863,D,82.934,True,iso
164864,user_164864,D,48.328,False,iso
164865,user_164865,D,50.615,False,iso
164866,user_164866,B,18.299,False,iso
164867,user_164867,D,73.481,False,iso
164868,user_164868,C,45.627,True,iso
164869,user_164869,C,0.744,True,iso
164870,user_164870,A,18.798,False,iso
164871,user_164871,C,52.881,False,iso
164872,user_164872,C,96.483,False,iso
164873,user_164873,A,39.742,False,iso
164874,user_164874,C,0.166,False,iso
164875,user_164875,A,82.366,True,iso
164876,user_164876,B,8.593,False,iso
164877,user_164877,B,9.324,False,iso
164878,user_164878,A,14.651,False,iso
164879,user_164879,C,37.624,True,iso
164880,user_164880,C,46.411,False,iso
164881,user_164881,A,22.364,False,iso
164882,user_164882,B,96.538,True,iso
164883,user_164883,A,37.225,False,iso
164884,user_164884,A,39.602,False,iso
164885,user_164885,D,59.908,False,iso
164886,user_164886,B,59.919,True,iso
164887,user_164887,B,49.376,True,iso
164888,user_164888,A,37.347,False,iso
164889,user_164889,B,74.643,True,iso
164890,user_164890,D,20.053,False,iso
164891,user_164891,C,88.664,False,iso
164892,user_164892,D,47.786,True,iso
164893,user_164893,A,41.583,False,iso
164894,user_164894,B,28.23,False,iso
164895,user_164895,C,60.872,True,iso
164896,user_164896,C,91.256,False,iso
164897,user_164897,A,91.08,False,iso
164898,user_164898,D,29.403,True,iso
164899,user_164899,B,18.519,True,iso
164900,user_164900,B,70.894,False,iso
164901,user_164901,A,58.989,False,iso
164902,user_164902,A,43.521,False,iso
164903,user_164903,B,22.637,True,iso
164904,user_164904,C,44.086,False,iso
164905,user_164905,B,76.399,False,iso
164906,user_164906,A,80.181,False,iso
164907,user_164907,B,63.036,True,iso
164908,user_164908,C,19.61,True,iso
164909,user_164909,D,15.974,False,iso
164910,user_164910,A,11.575,True,iso
164911,user_164911,A,65.306,False,iso
164912,user_164912,A,46.742,True,iso
164913,user_164913,C,27.939,True,iso
164914,user_164914,D,70.705,False,iso
164915,user_164915,C,31.564,True,iso
164916,user_164916,D,19.399,False,iso
164917,user_164917,B,82.42,True,iso
164918,user_164918,A,64.079,True,iso
164919,user_164919,C,68.523,False,iso
164920,user_164920,C,21.345,False,iso
164921,user_164921,A,25.384,True,iso
164922,user_164922,A,15.568,True,iso
164923,user_164923,B,19.314,False,iso
164924,user_164924,A,75.388,False,iso
164925,user_164925,A,82.803,True,iso
164926,user_164926,D,72.516,True,iso
164927,user_164927,B,0.942,False,iso
164928,user_164928,C,1.229,True,iso
164929,user_164929,B,55.851,True,iso
164930,user_164930,B,2.766,True,iso
164931,user_164931,A,51.291,False,iso
164932,user_164932,D,45.938,True,iso
164933,user_164933,A,71.672,False,iso
164934,user_164934,A,42.494,True,iso
164935,user_164935,B,16.244,True,iso
164936,user_164936,B,10.218,True,iso
164937,user_164937,D,22.04,True,iso
164938,user_164938,D,56.448,False,iso
164939,user_164939,B,37.45,False,iso
164940,user_164940,D,50.895,False,iso
164941,user_164941,A,19.372,True,iso
164942,user_164942,A,18.494,True,iso
164943,user_164943,D,72.072,True,iso
164944,user_164944,C,68.026,False,iso
164945,user_164945,C,63.757,False,iso
164946,user_164946,B,82.604,True,iso
164947,user_164947,C,69.935,False,iso
164948,user_164948,C,91.19,False,iso
164949,user_164949,B,42.064,False,iso
164950,user_164950,A,31.065,False,iso
164951,user_164951,B,3.573,False,iso
164952,user_164952,A,49.074,False,iso
164953,user_164953,D,29.41,True,iso
164954,user_164954,C,40.993,True,iso
164955,user_164955,A,6.103,False,iso
164956,user_164956,B,74.186,False,iso
164957,user_164957,C,78.044,True,iso
164958,user_164958,B,6.831,False,iso
164959,user_164959,A,92.03,True,iso
164960,user_164960,B,76.424,False,iso
164961,user_164961,D,84.946,False,iso
164962,user_164962,B,63.66,False,iso
164963,user_164963,B,48.075,True,iso
164964,user_164964,B,81.404,True,iso
164965,user_164965,A,98.582,False,iso
164966,user_164966,D,12.187,False,iso
164967,user_164967,A,17.427,False,iso
164968,user_164968,A,70.746,False,iso
164969,user_164969,D,76.188,False,iso
164970,user_164970,B,81.837,True,iso
164971,user_164971,C,74.64,False,iso
164972,user_164972,D,79.618,True,iso
164973,user_164973,D,7.086,True,iso
164974,user_164974,A,45.124,True,iso
164975,user_164975,D,82.277,True,iso
164976,user_164976,D,27.828,False,iso
164977,user_164977,B,85.041,True,iso
164978,user_164978,D,42.922,False,iso
164979,user_164979,C,21.449,True,iso
164980,user_164980,A,57.457,False,iso
164981,user_164981,C,14.446,False,iso
164982,user_164982,D,82.377,True,iso
164983,user_164983,B,70.481,True,iso
164984,user_164984,D,83.768,False,iso
164985,user_164985,C,26.022,False,iso
164986,user_164986,C,63.624,False,iso
164987,user_164987,C,57.071,False,iso
164988,user_164988,A,88.592,False,iso
164989,user_164989,D,0.319,False,iso
164990,user_164990,D,66.876,True,iso
164991,user_164991,A,42.786,False,iso
164992,user_164992,A,69.176,False,iso
164993,user_164993,D,28.563,True,iso
164994,user_164994,C,79.444,False,iso
164995,user_164995,B,36.593,True,iso
164996,user_164996,A,14.524,True,iso
164997,user_164997,D,10.233,False,iso
164998,user_164998,D,74.135,False,iso
164999,user_164999,B,64.502,True,iso
165000,user_165000,B,46.409,True,iso
165001,user_165001,D,67.854,False,iso
165002,user_165002,B,67.473,True,iso
165003,user_165003,C,65.44,True,iso
165004,user_165004,C,48.194,False,iso
165005,user_165005,B,82.451,False,iso
165006,user_165006,A,60.168,False,iso
165007,user_165007,D,76.282,True,iso
165008,user_165008,C,40.807,False,iso
165009,user_165009,B,8.612,True,iso
165010,user_165010,D,64.05,True,iso
165011,user_165011,A,76.358,False,iso
165012,user_165012,C,95.649,True,iso
165013,user_165013,A,46.77,True,iso
165014,user_165014,C,24.592,False,iso
165015,user_165015,C,41.287,True,iso
165016,user_165016,C,69.744,True,iso
165017,user_165017,C,31.711,False,iso
165018,user_165018,D,39.334,True,iso
165019,user_165019,D,74.1,True,iso
165020,user_165020,A,98.299,False,iso
165021,user_165021,C,89.577,True,iso
165022,user_165022,A,24.929,True,iso
165023,user_165023,C,21.055,False,iso
165024,user_165024,A,12.365,True,iso
165025,user_165025,B,91.633,True,iso
165026,user_165026,A,7.044,True,iso
165027,user_165027,D,7.356,True,iso
165028,user_165028,A,90.43,True,iso
165029,user_165029,C,50.344,True,iso
165030,user_165030,D,68.09,True,iso
165031,user_165031,C,78.909,False,iso
165032,user_165032,B,79.412,True,iso
165033,user_165033,C,51.034,True,iso
165034,user_165034,A,19.266,True,iso
165035,user_165035,B,53.894,False,iso
165036,user_165036,D,55.051,False,iso
165037,user_165037,C,34.242,False,iso
165038,user_165038,B,60.032,False,iso
165039,user_165039,D,30.256,False,iso
165040,user_165040,B,43.777,False,iso
165041,user_165041,A,75.406,False,iso
165042,user_165042,A,13.284,True,iso
165043,user_165043,D,85.005,True,iso
165044,user_165044,D,76.93,False,iso
165045,user_165045,A,63.243,False,iso
165046,user_165046,B,34.073,False,iso
165047,user_165047,C,77.6,True,iso
165048,user_165048,B,52.109,False,iso
165049,user_165049,C,18.198,False,iso
165050,user_165050,D,49.656,True,iso
165051,user_165051,A,50.068,True,iso
165052,user_165052,C,7.222,True,iso
165053,user_165053,C,0.85,True,iso
165054,user_165054,D,39.858,False,iso
165055,user_165055,C,61.1,True,iso
165056,user_165056,C,24.432,False,iso
165057,user_165057,A,23.451,True,iso
165058,user_165058,A,95.189,True,iso
165059,user_165059,C,91.511,False,iso
165060,user_165060,B,43.788,False,iso
165061,user_165061,A,0.199,False,iso
165062,user_165062,A,71.103,False,iso
165063,user_165063,C,77.509,True,iso
165064,user_165064,B,90.387,False,iso
165065,user_165065,B,83.554,False,iso
165066,user_165066,C,9.311,True,iso
165067,user_165067,D,55.08,False,iso
165068,user_165068,B,47.792,True,iso
165069,user_165069,A,38.298,False,iso
165070,user_165070,C,97.029,True,iso
165071,user_165071,C,92.574,False,iso
165072,user_165072,A,91.566,False,iso
165073,user_165073,B,77.455,True,iso
165074,user_165074,D,87.553,True,iso
165075,user_165075,A,44.585,True,iso
165076,user_165076,C,8.938,True,iso
165077,user_165077,B,62.973,True,iso
165078,user_165078,C,45.043,False,iso
165079,user_165079,D,90.01,True,iso
165080,user_165080,A,90.477,True,iso
165081,user_165081,B,78.149,False,iso
165082,user_165082,C,32.078,True,iso
165083,user_165083,A,38.845,True,iso
165084,user_165084,B,94.194,True,iso
165085,user_165085,C,45.457,False,iso
165086,user_165086,C,16.017,True,iso
165087,user_165087,C,76.05,True,iso
165088,user_165088,D,25.392,False,iso
165089,user_165089,A,86.118,True,iso
165090,user_165090,B,88.44,False,iso
165091,user_165091,C,18.177,True,iso
