id,name,dept,score,active,ts
2198,user_2198,A,25.101,True,2026-01-21T13:00:00
2199,user_2199,B,78.05,True,2026-01-29T11:00:00
2200,user_2200,D,39.247,True,2026-02-10T14:00:00
2201,user_2201,A,53.124,True,2026-01-11T19:00:00
2202,user_2202,D,30.033,True,2026-01-10T16:00:00
2203,user_2203,C,58.737,True,2026-01-12T23:00:00
2204,user_2204,D,29.341,True,2026-01-23T12:00:00
2205,user_2205,A,19.356,True,2026-02-10T10:00:00
2206,user_2206,D,38.269,True,2026-02-05T09:00:00
2207,user_2207,A,18.289,False,2026-01-20T02:00:00
2208,user_2208,B,28.131,True,2026-01-11T06:00:00
2209,user_2209,D,16.064,False,2026-02-02T15:00:00
2210,user_2210,C,55.055,True,2026-01-09T08:00:00
2211,user_2211,A,22.529,False,2026-01-11T21:00:00
2212,user_2212,D,23.148,True,2026-01-21T12:00:00
2213,user_2213,A,12.546,True,2026-02-05T18:00:00
2214,user_2214,C,21.359,False,2026-01-13T12:00:00
2215,user_2215,C,24.015,True,2026-02-06T18:00:00
2216,user_2216,D,98.475,False,2026-01-22T11:00:00
2217,user_2217,A,66.207,False,2026-01-05T10:00:00
2218,user_2218,A,1.827,True,2026-02-08T18:00:00
2219,user_2219,A,49.964,False,2026-01-13T19:00:00
2220,user_2220,A,86.215,False,2026-01-24T09:00:00
2221,user_2221,D,74.695,True,2026-02-06T07:00:00
2222,user_2222,C,8.745,True,2026-01-08T22:00:00
2223,user_2223,B,78.08,False,2026-01-12T10:00:00
2224,user_2224,A,79.998,True,2026-01-31T14:00:00
2225,user_2225,D,28.769,True,2026-02-10T00:00:00
2226,user_2226,B,83.238,False,2026-01-14T00:00:00
2227,user_2227,C,37.31,False,2026-01-31T03:00:00
2228,user_2228,B,11.141,True,2026-02-03T21:00:00
2229,user_2229,A,51.562,True,2026-01-19T15:00:00
2230,user_2230,A,49.041,True,2026-01-25T00:00:00
2231,user_2231,A,52.437,True,2026-01-11T06:00:00
2232,user_2232,A,39.748,False,2026-01-06T07:00:00
2233,user_2233,A,13.524,True,2026-02-01T15:00:00
2234,user_2234,C,25.569,True,2026-01-23T18:00:00
2235,user_2235,B,92.495,True,2026-01-03T02:00:00
2236,user_2236,C,78.663,True,2026-01-19T15:00:00
2237,user_2237,B,37.562,False,2026-01-07T14:00:00
2238,user_2238,B,21.07,False,2026-01-10T13:00:00
2239,user_2239,D,15.254,False,2026-02-03T13:00:00
2240,user_2240,D,41.425,True,2026-01-18T13:00:00
2241,user_2241,B,4.2,True,2026-01-12T01:00:00
2242,user_2242,D,76.852,False,2026-01-15T06:00:00
2243,user_2243,C,88.004,False,2026-01-02T17:00:00
2244,user_2244,C,26.519,True,2026-01-12T14:00:00
2245,user_2245,B,81.124,False,2026-01-01T19:00:00
2246,user_2246,A,75.226,True,2026-01-27T20:00:00
2247,user_2247,D,49.88,True,2026-01-18T08:00:00
2248,user_2248,B,89.639,False,2026-02-04T21:00:00
2249,user_2249,C,48.725,False,2026-01-27T16:00:00
2250,user_2250,B,48.376,True,2026-01-25T17:00:00
2251,user_2251,C,47.034,False,2026-02-03T23:00:00
2252,user_2252,D,93.445,False,2026-01-09T22:00:00
2253,user_2253,D,19.699,True,2026-01-22T03:00:00
2254,user_2254,D,56.128,True,2026-01-05T02:00:00
2255,user_2255,B,10.723,True,2026-01-04T11:00:00
2256,user_2256,C,52.295,True,2026-01-29T13:00:00
2257,user_2257,A,11.649,True,2026-01-27T18:00:00
2258,user_2258,D,11.267,True,2026-01-18T04:00:00
2259,user_2259,D,15.094,False,2026-01-16T07:00:00
2260,user_2260,C,13.39,False,2026-01-08T17:00:00
2261,user_2261,B,38.135,True,2026-01-05T20:00:00
2262,user_2262,C,59.234,False,2026-01-08T19:00:00
2263,user_2263,C,28.563,True,2026-01-02T08:00:00
2264,user_2264,D,3.725,False,2026-01-08T18:00:00
2265,user_2265,D,20.443,False,2026-01-17T14:00:00
2266,user_2266,B,51.259,True,2026-01-03T09:00:00
2267,user_2267,C,75.838,False,2026-01-28T04:00:00
2268,user_2268,D,91.523,True,2026-02-07T11:00:00
2269,user_2269,D,57.039,False,2026-01-22T03:00:00
2270,user_2270,C,61.626,True,2026-02-08T09:00:00
2271,user_2271,A,31.296,False,2026-01-29T00:00:00
2272,user_2272,A,55.276,True,2026-01-01T14:00:00
2273,user_2273,C,33.881,False,2026-01-09T17:00:00
2274,user_2274,A,59.883,False,2026-01-24T00:00:00
2275,user_2275,A,0.039,False,2026-01-02T16:00:00
2276,user_2276,D,62.363,True,2026-01-04T10:00:00
2277,user_2277,D,43.242,True,2026-02-03T02:00:00
2278,user_2278,B,95.599,False,2026-01-05T01:00:00
2279,user_2279,D,81.55,False,2026-02-04T06:00:00
2280,user_2280,C,45.99,False,2026-01-24T10:00:00
2281,user_2281,A,24.742,False,2026-01-06T00:00:00
2282,user_2282,C,91.33,True,2026-01-02T21:00:00
2283,user_2283,A,93.833,False,2026-02-07T02:00:00
2284,user_2284,B,90.129,True,2026-01-14T13:00:00
2285,user_2285,D,93.505,False,2026-02-11T14:00:00
2286,user_2286,D,7.934,False,2026-01-05T15:00:00
2287,user_2287,C,77.973,False,2026-01-21T09:00:00
2288,user_2288,B,47.301,False,2026-01-20T03:00:00
2289,user_2289,D,38.29,True,2026-01-29T07:00:00
2290,user_2290,A,70.633,False,2026-01-04T17:00:00
2291,user_2291,D,27.226,False,2026-01-22T21:00:00
2292,user_2292,C,22.535,False,2026-01-14T19:00:00
2293,user_2293,C,18.443,True,2026-01-31T03:00:00
2294,user_2294,B,40.05,True,2026-02-07T18:00:00
2295,user_2295,C,91.97,False,2026-02-06T03:00:00
2296,user_2296,A,80.716,True,2026-01-10T05:00:00
2297,user_2297,A,44.015,True,2026-01-27T04:00:00
2298,user_2298,C,74.359,True,2026-01-06T13:00:00
2299,user_2299,D,71.382,True,2026-01-22T20:00:00
2300,user_2300,A,2.705,True,2026-01-30T10:00:00
2301,user_2301,B,72.229,False,2026-01-06T03:00:00
2302,user_2302,D,23.421,False,2026-01-20T19:00:00
2303,user_2303,A,64.98,True,2026-01-28T01:00:00
2304,user_2304,D,29.022,True,2026-02-10T15:00:00
2305,user_2305,C,62.231,True,2026-01-07T16:00:00
2306,user_2306,C,99.545,True,2026-01-14T14:00:00
2307,user_2307,B,23.422,False,2026-02-05T23:00:00
2308,user_2308,C,48.628,False,2026-01-30T10:00:00
2309,user_2309,C,75.939,False,2026-02-07T04:00:00
2310,user_2310,A,36.016,False,2026-01-28T01:00:00
2311,user_2311,A,70.199,False,2026-01-23T12:00:00
2312,user_2312,D,90.161,False,2026-02-03T03:00:00
2313,user_2313,A,53.972,False,2026-01-10T15:00:00
2314,user_2314,D,85.767,False,2026-02-04T11:00:00
2315,user_2315,C,86.829,True,2026-01-15T12:00:00
2316,user_2316,B,61.913,True,2026-01-14T09:00:00
2317,user_2317,C,79.91,False,2026-01-31T15:00:00
2318,user_2318,B,11.898,True,2026-01-09T01:00:00
2319,user_2319,A,32.011,False,2026-01-09T20:00:00
2320,user_2320,D,81.512,False,2026-02-06T01:00:00
2321,user_2321,C,42.135,True,2026-02-05T08:00:00
2322,user_2322,D,74.225,True,2026-01-01T15:00:00
2323,user_2323,D,46.913,False,2026-01-04T18:00:00
2324,user_2324,B,65.566,False,2026-01-23T06:00:00
2325,user_2325,B,57.809,True,2026-01-19T06:00:00
2326,user_2326,C,4.329,True,2026-01-13T02:00:00
2327,user_2327,C,29.342,True,2026-01-09T14:00:00
2328,user_2328,A,15.864,True,2026-02-07T07:00:00
2329,user_2329,D,57.219,True,2026-01-26T23:00:00
2330,user_2330,C,49.08,False,2026-02-05T20:00:00
2331,user_2331,C,49.004,True,2026-01-28T20:00:00
2332,user_2332,D,10.777,True,2026-01-29T08:00:00
2333,user_2333,A,58.504,True,2026-01-13T04:00:00
2334,user_2334,D,18.351,False,2026-01-04T11:00:00
2335,user_2335,D,95.936,True,2026-01-05T02:00:00
2336,user_2336,C,77.955,False,2026-01-19T16:00:00
2337,user_2337,B,66.864,True,2026-01-24T00:00:00
2338,user_2338,C,20.109,False,2026-02-03T05:00:00
2339,user_2339,D,1.509,True,2026-01-22T07:00:00
2340,user_2340,A,51.479,True,2026-01-06T05:00:00
2341,user_2341,B,10.58,False,2026-01-23T05:00:00
2342,user_2342,A,64.936,True,2026-01-12T13:00:00
2343,user_2343,D,95.11,False,2026-01-07T06:00:00
2344,user_2344,C,79.766,False,2026-01-31T18:00:00
2345,user_2345,D,87.472,True,2026-01-22T08:00:00
2346,user_2346,B,46.231,True,2026-01-13T06:00:00
2347,user_2347,D,22.615,True,2026-01-02T16:00:00
2348,user_2348,D,3.895,False,2026-01-27T11:00:00
2349,user_2349,D,30.064,True,2026-01-13T16:00:00
2350,user_2350,C,97.677,True,2026-01-11T09:00:00
2351,user_2351,B,21.892,False,2026-01-05T15:00:00
2352,user_2352,A,99.445,False,2026-02-02T03:00:00
2353,user_2353,D,90.445,False,2026-01-11T00:00:00
2354,user_2354,D,54.464,True,2026-02-04T04:00:00
2355,user_2355,A,23.072,False,2026-02-01T21:00:00
2356,user_2356,A,68.558,True,2026-01-22T10:00:00
2357,user_2357,B,46.676,False,2026-02-05T16:00:00
2358,user_2358,A,27.747,False,2026-01-02T19:00:00
2359,user_2359,C,84.993,True,2026-02-01T07:00:00
2360,user_2360,D,46.641,False,2026-01-26T23:00:00
2361,user_2361,C,77.62,True,2026-01-27T18:00:00
2362,user_2362,A,97.534,True,2026-02-11T08:00:00
2363,user_2363,A,1.08,True,2026-02-08T11:00:00
2364,user_2364,D,66.307,True,2026-01-27T19:00:00
2365,user_2365,B,3.08,True,2026-02-03T19:00:00
2366,user_2366,D,53.58,False,2026-01-18T22:00:00
2367,user_2367,B,19.82,True,2026-01-04T21:00:00
2368,user_2368,D,94.214,True,2026-02-01T05:00:00
2369,user_2369,D,22.719,True,2026-01-01T05:00:00
2370,user_2370,D,24.331,True,2026-01-16T07:00:00
2371,user_2371,A,85.843,True,2026-02-05T02:00:00
2372,user_2372,B,89.394,True,2026-01-27T23:00:00
2373,user_2373,D,70.482,True,2026-01-15T21:00:00
2374,user_2374,C,88.076,False,2026-01-28T07:00:00
2375,user_2375,B,94.468,True,2026-01-26T11:00:00
2376,user_2376,D,7.609,True,2026-01-11T06:00:00
2377,user_2377,C,32.687,True,2026-01-01T00:00:00
2378,user_2378,A,28.169,True,2026-01-19T09:00:00
2379,user_2379,D,72.636,True,2026-01-06T11:00:00
2380,user_2380,D,75.446,False,2026-01-10T02:00:00
2381,user_2381,A,15.236,False,2026-01-16T01:00:00
2382,user_2382,D,92.431,True,2026-01-03T14:00:00
2383,user_2383,C,16.107,True,2026-01-10T04:00:00
2384,user_2384,D,6.276,False,2026-01-03T22:00:00
2385,user_2385,A,50.519,False,2026-02-06T10:00:00
2386,user_2386,A,65.995,False,2026-01-28T10:00:00
2387,user_2387,C,7.114,True,2026-01-29T09:00:00
2388,user_2388,A,5.693,False,2026-01-17T12:00:00
2389,user_2389,D,17.098,False,2026-01-04T23:00:00
2390,user_2390,B,73.469,False,2026-01-01T07:00:00
2391,user_2391,A,64.21,True,2026-01-03T16:00:00
2392,user_2392,C,84.026,True,2026-01-19T13:00:00
2393,user_2393,D,26.722,True,2026-01-09T02:00:00
2394,user_2394,D,4.272,False,2026-01-01T00:00:00
2395,user_2395,A,13.764,True,2026-01-18T16:00:00
2396,user_2396,D,51.114,False,2026-02-02T17:00:00
2397,user_2397,B,21.532,True,2026-01-06T08:00:00
2398,user_2398,C,68.952,True,2026-01-28T20:00:00
2399,user_2399,A,80.823,True,2026-01-12T12:00:00
2400,user_2400,B,99.634,True,2026-01-18T21:00:00
2401,user_2401,B,55.984,True,2026-01-07T11:00:00
2402,user_2402,A,31.535,False,2026-01-11T19:00:00
2403,user_2403,B,5.338,False,2026-01-06T23:00:00
2404,user_2404,A,96.569,False,2026-02-03T16:00:00
2405,user_2405,C,24.696,False,2026-01-18T13:00:00
2406,user_2406,C,17.562,False,2026-01-24T21:00:00
2407,user_2407,B,2.976,True,2026-02-04T08:00:00
2408,user_2408,C,52.155,False,2026-01-23T18:00:00
2409,user_2409,C,14.15,True,2026-02-08T11:00:00
2410,user_2410,C,10.043,False,2026-01-15T07:00:00
2411,user_2411,C,42.961,True,2026-01-30T10:00:00
2412,user_2412,C,40.343,False,2026-01-19T08:00:00
2413,user_2413,D,91.236,True,2026-01-01T11:00:00
2414,user_2414,C,7.817,True,2026-01-15T06:00:00
2415,user_2415,B,33.441,True,2026-02-09T16:00:00
2416,user_2416,D,57.22,True,2026-01-04T06:00:00
2417,user_2417,A,57.193,True,2026-01-19T12:00:00
2418,user_2418,C,60.25,True,2026-01-03T09:00:00
2419,user_2419,A,70.498,True,2026-01-06T04:00:00
2420,user_2420,A,96.079,False,2026-02-07T12:00:00
2421,user_2421,C,15.013,True,2026-01-31T18:00:00
2422,user_2422,C,9.125,False,2026-01-29T07:00:00
2423,user_2423,D,29.91,False,2026-01-08T00:00:00
2424,user_2424,C,87.095,True,2026-01-07T01:00:00
2425,user_2425,C,12.352,False,2026-01-21T15:00:00
2426,user_2426,C,52.35,False,2026-01-08T03:00:00
2427,user_2427,C,26.493,False,2026-01-14T15:00:00
2428,user_2428,C,61.689,True,2026-01-08T18:00:00
2429,user_2429,A,76.816,True,2026-01-08T00:00:00
2430,user_2430,C,49.43,False,2026-01-05T21:00:00
2431,user_2431,B,73.567,True,2026-01-28T02:00:00
2432,user_2432,D,86.41,False,2026-01-18T02:00:00
2433,user_2433,B,27.15,False,2026-01-18T03:00:00
2434,user_2434,C,43.937,True,2026-01-29T23:00:00
2435,user_2435,B,58.136,False,2026-02-04T20:00:00
2436,user_2436,C,29.576,False,2026-01-01T23:00:00
2437,user_2437,D,58.348,False,2026-02-04T03:00:00
2438,user_2438,B,65.927,True,2026-01-22T14:00:00
2439,user_2439,A,95.082,False,2026-02-09T17:00:00
2440,user_2440,D,70.863,False,2026-01-03T01:00:00
2441,user_2441,A,42.193,False,2026-01-16T12:00:00
2442,user_2442,B,9.028,False,2026-01-24T14:00:00
2443,user_2443,B,13.133,True,2026-02-09T15:00:00
2444,user_2444,B,86.975,False,2026-02-05T01:00:00
2445,user_2445,C,92.282,False,2026-01-24T20:00:00
2446,user_2446,B,89.607,False,2026-01-09T06:00:00
2447,user_2447,B,21.422,True,2026-01-30T05:00:00
2448,user_2448,B,51.329,False,2026-02-04T15:00:00
2449,user_2449,C,43.859,True,2026-02-06T20:00:00
2450,user_2450,B,59.983,False,2026-01-26T20:00:00
2451,user_2451,C,37.275,False,2026-01-11T08:00:00
2452,user_2452,D,96.917,False,2026-02-07T16:00:00
2453,user_2453,B,43.533,False,2026-01-26T06:00:00
2454,user_2454,C,85.937,False,2026-02-07T06:00:00
2455,user_2455,D,28.9,True,2026-01-18T14:00:00
2456,user_2456,B,1.255,False,2026-02-10T12:00:00
2457,user_2457,B,62.401,False,2026-01-14T08:00:00
2458,user_2458,B,63.379,False,2026-01-20T11:00:00
2459,user_2459,C,32.663,True,2026-01-15T02:00:00
2460,user_2460,C,10.754,False,2026-01-21T06:00:00
2461,user_2461,C,20.329,False,2026-02-05T18:00:00
2462,user_2462,A,29.376,False,2026-01-13T18:00:00
2463,user_2463,A,60.728,False,2026-01-06T12:00:00
2464,user_2464,B,43.235,True,2026-01-06T11:00:00
2465,user_2465,B,74.655,True,2026-01-12T18:00:00
2466,user_2466,A,59.634,True,2026-02-06T11:00:00
2467,user_2467,C,36.038,False,2026-01-10T00:00:00
2468,user_2468,A,73.886,True,2026-01-27T17:00:00
2469,user_2469,D,96.683,True,2026-01-25T01:00:00
2470,user_2470,D,54.445,True,2026-01-25T08:00:00
2471,user_2471,D,80.005,False,2026-01-07T14:00:00
2472,user_2472,C,69.72,True,2026-01-26T13:00:00
2473,user_2473,B,97.414,True,2026-01-03T22:00:00
2474,user_2474,B,15.645,False,2026-01-03T05:00:00
2475,user_2475,A,43.425,False,2026-01-22T00:00:00
2476,user_2476,B,90.787,False,2026-02-07T09:00:00
2477,user_2477,B,42.158,True,2026-02-10T20:00:00
2478,user_2478,C,56.54,False,2026-01-13T03:00:00
2479,user_2479,A,26.393,True,2026-01-22T20:00:00
2480,user_2480,D,29.835,True,2026-01-24T16:00:00
2481,user_2481,C,58.505,False,2026-01-06T12:00:00
2482,user_2482,B,25.074,False,2026-01-19T12:00:00
2483,user_2483,B,7.598,False,2026-02-03T22:00:00
2484,user_2484,C,63.766,False,2026-01-24T05:00:00
2485,user_2485,C,35.259,False,2026-02-03T14:00:00
2486,user_2486,D,36.337,False,2026-01-25T06:00:00
2487,user_2487,C,30.257,False,2026-02-10T23:00:00
2488,user_2488,A,6.161,False,2026-01-15T22:00:00
2489,user_2489,B,39.571,False,2026-01-17T14:00:00
2490,user_2490,D,14.288,False,2026-02-03T17:00:00
2491,user_2491,B,63.358,False,2026-01-14T17:00:00
2492,user_2492,B,31.904,True,2026-02-10T17:00:00
2493,user_2493,A,84.27,True,2026-02-08T12:00:00
2494,user_2494,A,47.396,False,2026-01-31T12:00:00
2495,user_2495,D,80.851,True,2026-01-01T04:00:00
2496,user_2496,D,19.181,False,2026-01-31T16:00:00
2497,user_2497,A,78.439,True,2026-01-09T02:00:00
2498,user_2498,D,17.466,False,2026-01-02T04:00:00
2499,user_2499,A,1.368,False,2026-02-07T11:00:00
2500,user_2500,C,52.813,False,2026-01-15T11:00:00
2501,user_2501,A,41.223,False,2026-01-01T12:00:00
2502,user_2502,C,21.792,True,2026-01-06T03:00:00
2503,user_2503,A,94.847,False,2026-01-15T00:00:00
2504,user_2504,B,57.687,False,2026-02-02T10:00:00
2505,user_2505,D,85.616,False,2026-02-09T11:00:00
2506,user_2506,D,5.244,False,2026-01-30T19:00:00
2507,user_2507,A,16.511,False,2026-01-24T07:00:00
2508,user_2508,D,24.397,False,2026-01-24T05:00:00
2509,user_2509,B,9.42,False,2026-01-11T12:00:00
2510,user_2510,A,99.262,False,2026-01-05T06:00:00
2511,user_2511,A,40.814,False,2026-01-12T02:00:00
2512,user_2512,C,9.759,False,2026-01-03T07:00:00
2513,user_2513,D,44.696,False,2026-01-05T10:00:00
2514,user_2514,B,96.554,True,2026-01-02T09:00:00
2515,user_2515,B,59.181,False,2026-01-08T16:00:00
2516,user_2516,A,93.977,False,2026-01-27T18:00:00
2517,user_2517,D,14.199,True,2026-01-31T07:00:00
2518,user_2518,B,71.735,True,2026-01-22T01:00:00
2519,user_2519,D,71.356,False,2026-02-03T10:00:00
2520,user_2520,D,53.794,False,2026-01-16T15:00:00
2521,user_2521,C,24.666,False,2026-01-14T02:00:00
2522,user_2522,C,42.146,True,2026-01-22T02:00:00
2523,user_2523,B,51.936,True,2026-02-06T07:00:00
2524,user_2524,D,86.226,False,2026-01-25T11:00:00
2525,user_2525,B,54.081,False,2026-01-29T22:00:00
2526,user_2526,A,81.132,True,2026-01-22T03:00:00
2527,user_2527,D,32.115,False,2026-01-20T02:00:00
2528,user_2528,A,32.349,False,2026-01-09T12:00:00
2529,user_2529,C,66.155,False,2026-01-11T19:00:00
2530,user_2530,D,99.499,False,2026-02-10T05:00:00
2531,user_2531,D,10.425,True,2026-01-07T08:00:00
2532,user_2532,C,87.658,False,2026-01-14T14:00:00
2533,user_2533,C,8.595,True,2026-01-25T21:00:00
2534,user_2534,A,93.131,True,2026-02-10T03:00:00
2535,user_2535,C,43.542,False,2026-02-05T22:00:00
2536,user_2536,B,43.259,True,2026-01-06T05:00:00
2537,user_2537,B,43.332,False,2026-01-12T23:00:00
2538,user_2538,D,34.356,True,2026-02-05T03:00:00
2539,user_2539,A,42.59,True,2026-01-13T07:00:00
2540,user_2540,D,82.457,False,2026-02-01T13:00:00
2541,user_2541,C,65.545,True,2026-01-01T11:00:00
2542,user_2542,C,8.683,True,2026-01-19T19:00:00
2543,user_2543,A,36.696,False,2026-01-08T06:00:00
2544,user_2544,D,91.693,False,2026-02-10T04:00:00
2545,user_2545,D,75.445,False,2026-01-04T05:00:00
2546,user_2546,A,84.061,True,2026-01-14T17:00:00
2547,user_2547,A,97.678,False,2026-01-27T05:00:00
2548,user_2548,B,95.437,False,2026-01-22T11:00:00
2549,user_2549,C,50.551,False,2026-01-31T15:00:00
2550,user_2550,B,71.738,True,2026-01-23T07:00:00
2551,user_2551,C,22.07,True,2026-01-22T20:00:00
2552,user_2552,C,48.778,False,2026-02-01T04:00:00
2553,user_2553,A,73.108,False,2026-01-06T23:00:00
2554,user_2554,D,12.052,False,2026-01-22T03:00:00
2555,user_2555,C,59.196,True,2026-01-26T20:00:00
2556,user_2556,A,73.382,False,2026-02-02T20:00:00
2557,user_2557,D,6.699,False,2026-01-17T17:00:00
2558,user_2558,B,20.519,False,2026-01-01T19:00:00
2559,user_2559,C,11.378,True,2026-01-21T03:00:00
2560,user_2560,D,55.35,False,2026-02-08T01:00:00
2561,user_2561,C,42.454,True,2026-01-08T13:00:00
2562,user_2562,C,45.914,True,2026-01-31T11:00:00
2563,user_2563,C,96.023,False,2026-01-10T06:00:00
2564,user_2564,D,54.491,False,2026-02-10T13:00:00
2565,user_2565,A,98.166,False,2026-01-12T11:00:00
2566,user_2566,D,11.016,True,2026-01-04T01:00:00
2567,user_2567,D,20.827,False,2026-02-07T14:00:00
2568,user_2568,C,21.197,True,2026-01-25T16:00:00
2569,user_2569,B,10.819,True,2026-01-23T07:00:00
2570,user_2570,A,96.682,False,2026-01-16T11:00:00
2571,user_2571,C,77.109,False,2026-02-02T16:00:00
2572,user_2572,D,70.481,True,2026-02-06T15:00:00
2573,user_2573,A,56.9,True,2026-02-06T08:00:00
2574,user_2574,D,9.793,False,2026-01-24T05:00:00
2575,user_2575,D,88.541,False,2026-01-30T21:00:00
2576,user_2576,A,4.877,True,2026-01-31T09:00:00
2577,user_2577,C,16.3,False,2026-01-30T01:00:00
2578,user_2578,C,54.879,True,2026-01-22T08:00:00
2579,user_2579,B,53.124,True,2026-02-04T17:00:00
2580,user_2580,D,98.606,True,2026-01-02T18:00:00
2581,user_2581,C,36.868,False,2026-01-11T21:00:00
2582,user_2582,A,77.146,False,2026-01-25T00:00:00
2583,user_2583,A,6.262,True,2026-01-16T12:00:00
2584,user_2584,B,3.513,True,2026-01-02T12:00:00
2585,user_2585,A,93.213,False,2026-01-07T11:00:00
2586,user_2586,D,88.394,False,2026-01-13T18:00:00
2587,user_2587,D,90.006,True,2026-01-22T17:00:00
2588,user_2588,B,15.021,False,2026-01-25T23:00:00
2589,user_2589,A,42.201,True,2026-01-20T23:00:00
2590,user_2590,C,65.15,False,2026-01-22T11:00:00
2591,user_2591,A,64.83,True,2026-01-12T16:00:00
2592,user_2592,D,48.59,True,2026-01-23T08:00:00
2593,user_2593,C,68.704,True,2026-01-28T19:00:00
2594,user_2594,B,14.081,False,2026-01-05T00:00:00
2595,user_2595,D,45.022,True,2026-01-06T06:00:00
2596,user_2596,A,3.914,False,2026-01-20T12:00:00
2597,user_2597,D,56.745,False,2026-02-06T18:00:00
2598,user_2598,A,51.07,False,2026-01-12T06:00:00
2599,user_2599,D,91.459,True,2026-01-23T21:00:00
2600,user_2600,B,7.71,True,2026-02-08T21:00:00
2601,user_2601,D,96.628,False,2026-01-19T13:00:00
2602,user_2602,A,94.662,False,2026-02-03T05:00:00
2603,user_2603,B,84.19,False,2026-02-01T07:00:00
2604,user_2604,D,84.222,False,2026-02-02T04:00:00
2605,user_2605,C,15.425,True,2026-01-26T10:00:00
2606,user_2606,B,96.757,False,2026-01-03T01:00:00
2607,user_2607,D,53.685,False,2026-01-04T09:00:00
2608,user_2608,B,63.201,False,2026-01-28T15:00:00
2609,user_2609,A,29.161,True,2026-01-28T08:00:00
2610,user_2610,D,62.811,False,2026-01-12T13:00:00
2611,user_2611,A,15.703,True,2026-01-08T04:00:00
2612,user_2612,C,41.462,True,2026-01-20T14:00:00
2613,user_2613,B,76.07,False,2026-01-19T16:00:00
2614,user_2614,C,67.866,True,2026-02-03T17:00:00
2615,user_2615,B,95.77,True,2026-01-17T14:00:00
2616,user_2616,B,15.813,True,2026-01-23T05:00:00
2617,user_2617,A,30.948,False,2026-01-05T15:00:00
2618,user_2618,D,80.435,False,2026-01-30T06:00:00
2619,user_2619,C,27.525,False,2026-02-06T07:00:00
2620,user_2620,D,58.283,True,2026-01-25T04:00:00
2621,user_2621,B,94.881,True,2026-01-07T09:00:00
2622,user_2622,D,27.22,True,2026-01-17T09:00:00
2623,user_2623,D,35.27,False,2026-01-23T14:00:00
2624,user_2624,B,30.878,True,2026-02-09T13:00:00
2625,user_2625,B,7.975,False,2026-01-21T15:00:00
2626,user_2626,A,60.683,True,2026-01-23T04:00:00
2627,user_2627,C,64.447,False,2026-02-07T18:00:00
2628,user_2628,C,63.944,False,2026-01-20T08:00:00
2629,user_2629,C,46.859,True,2026-01-17T04:00:00
2630,user_2630,A,36.349,True,2026-02-06T08:00:00
2631,user_2631,B,15.38,False,2026-01-20T22:00:00
2632,user_2632,C,57.71,False,2026-01-23T21:00:00
2633,user_2633,B,3.87,True,2026-01-08T22:00:00
2634,user_2634,C,65.294,False,2026-01-22T19:00:00
2635,user_2635,B,55.396,True,2026-02-05T04:00:00
2636,user_2636,C,3.255,True,2026-01-12T10:00:00
2637,user_2637,A,16.885,False,2026-01-20T01:00:00
2638,user_2638,B,80.109,False,2026-01-11T07:00:00
2639,user_2639,A,14.714,False,2026-01-02T19:00:00
2640,user_2640,D,7.825,True,2026-01-14T05:00:00
2641,user_2641,A,22.215,True,2026-02-05T14:00:00
2642,user_2642,A,24.09,False,2026-01-31T03:00:00
2643,user_2643,A,96.332,True,2026-01-31T10:00:00
2644,user_2644,C,43.702,False,2026-01-30T19:00:00
2645,user_2645,A,26.302,False,2026-01-14T13:00:00
2646,user_2646,D,76.139,False,2026-01-18T13:00:00
2647,user_2647,A,46.098,True,2026-01-22T08:00:00
2648,user_2648,D,55.737,False,2026-01-17T14:00:00
2649,user_2649,A,64.559,True,2026-02-06T05:00:00
2650,user_2650,A,9.419,False,2026-02-06T10:00:00
2651,user_2651,B,80.145,False,2026-02-08T18:00:00
2652,user_2652,D,94.723,False,2026-01-10T20:00:00
2653,user_2653,A,13.975,True,2026-01-26T00:00:00
2654,user_2654,C,70.738,False,2026-01-16T12:00:00
2655,user_2655,A,97.161,False,2026-01-18T02:00:00
2656,user_2656,A,65.519,True,2026-02-05T15:00:00
2657,user_2657,A,51.227,False,2026-02-11T05:00:00
2658,user_2658,A,25.31,False,2026-02-08T04:00:00
2659,user_2659,D,99.317,True,2026-01-23T21:00:00
2660,user_2660,C,88.844,False,2026-01-23T17:00:00
2661,user_2661,A,78.209,True,2026-01-09T10:00:00
2662,user_2662,D,9.844,False,2026-01-03T12:00:00
2663,user_2663,A,19.701,True,2026-02-01T21:00:00
2664,user_2664,A,47.298,True,2026-01-31T14:00:00
2665,user_2665,C,17.733,True,2026-01-23T23:00:00
2666,user_2666,C,60.917,False,2026-01-13T10:00:00
2667,user_2667,C,15.45,False,2026-01-26T08:00:00
2668,user_2668,A,66.232,False,2026-02-03T06:00:00
2669,user_2669,B,23.037,True,2026-02-01T06:00:00
2670,user_2670,D,7.679,False,2026-01-13T23:00:00
2671,user_2671,C,46.198,True,2026-01-03T07:00:00
2672,user_2672,A,81.52,False,2026-01-11T12:00:00
2673,user_2673,D,71.947,True,2026-01-17T04:00:00
2674,user_2674,C,66.897,False,2026-01-20T11:00:00
2675,user_2675,B,21.509,True,2026-01-09T07:00:00
2676,user_2676,D,66.763,True,2026-01-06T19:00:00
2677,user_2677,B,1.901,True,2026-01-04T06:00:00
2678,user_2678,B,94.1,True,2026-02-09T17:00:00
2679,user_2679,C,89.086,False,2026-01-06T13:00:00
